"","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","MET2013","CITY","STRATA","GQ","RENT","HHINCOME","PERNUM","PERWT","AGE","RACE","RACED","HISPAN","HISPAND","CITIZEN","YRIMMIG","YRSUSA1","LANGUAGE","LANGUAGED","EDUC","EDUCD","EMPSTAT","EMPSTATD","FTOTINC","TRANWORK"
"329","2018","2018 ACS",555483,2018000021988,77,2018005554831,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,25600,2,67,"65","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Not in labor force","Not in Labor Force",25600,"N/A"
"330","2018","2018 ACS",555500,2018000023479,6,2018005555001,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,41800,1,6,"23","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Not in labor force","Not in Labor Force",24000,"N/A"
"331","2018","2018 ACS",555500,2018000023479,6,2018005555001,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,41800,2,39,"22","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Unemployed","Unemployed",2000,"N/A"
"332","2018","2018 ACS",555500,2018000023479,6,2018005555001,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,41800,3,13,"23","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Employed","At work",24000,"Auto, truck, or van"
"333","2018","2018 ACS",555509,2018000024092,89,2018005555091,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",690,4000,1,89,"31","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Unemployed","Unemployed",4000,"N/A"
"334","2018","2018 ACS",555519,2018000024690,122,2018005555191,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",210,8400,1,122,"59","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Not in labor force","Not in Labor Force",8400,"N/A"
"335","2018","2018 ACS",555529,2018000025328,53,2018005555291,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,143600,1,53,"75","White","White","Not Hispanic","Not Hispanic","Naturalized citizen","1948","70","English","English","4 years of college","Bachelor's degree","Employed","At work",143600,"Auto, truck, or van"
"336","2018","2018 ACS",555529,2018000025328,53,2018005555291,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,143600,2,59,"75","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Not in labor force","Not in Labor Force",143600,"N/A"
"337","2018","2018 ACS",555545,2018000027095,63,2018005555451,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,75800,1,63,"68","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Not in labor force","Not in Labor Force",75800,"N/A"
"338","2018","2018 ACS",555557,2018000027776,33,2018005555571,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,24000,1,34,"73","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Not in labor force","Not in Labor Force",24000,"N/A"
"339","2018","2018 ACS",555559,2018000028100,49,2018005555591,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",800,70000,1,49,"42","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",70000,"Auto, truck, or van"
"340","2018","2018 ACS",555559,2018000028100,49,2018005555591,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",800,70000,2,99,"30","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 10","Grade 10","Not in labor force","Not in Labor Force",0,"N/A"
"341","2018","2018 ACS",555579,2018000029682,41,2018005555791,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,45000,1,41,"50","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Professional degree beyond a bachelor's degree","Employed","At work",45000,"Auto, truck, or van"
"342","2018","2018 ACS",555596,2018000030790,35,2018005555961,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,7500,1,35,"51","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",7500,"Auto, truck, or van"
"343","2018","2018 ACS",555603,2018000031487,76,2018005556031,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,99000,1,76,"72","Two major races","White and other race write_in","Other","Other, n.s","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Not in labor force","Not in Labor Force",99000,"N/A"
"344","2018","2018 ACS",555603,2018000031487,76,2018005556031,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,99000,2,150,"50","Two major races","White and other race write_in","Other","Other, n.s","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",99000,"Worked at home"
"345","2018","2018 ACS",555603,2018000031487,76,2018005556031,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,99000,3,151,"50","Two major races","White and other race write_in","Other","Other, n.s","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",99000,"Auto, truck, or van"
"346","2018","2018 ACS",555616,2018000032369,68,2018005556161,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,187800,1,69,"65","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Not in labor force","Not in Labor Force",187800,"N/A"
"347","2018","2018 ACS",555616,2018000032369,68,2018005556161,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,187800,2,70,"70","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Not in labor force","Not in Labor Force",187800,"N/A"
"348","2018","2018 ACS",555620,2018000032592,49,2018005556201,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,146000,1,48,"53","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Not in labor force","Not in Labor Force",146000,"N/A"
"349","2018","2018 ACS",555620,2018000032592,49,2018005556201,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,146000,2,43,"57","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","GED or alternative credential","Employed","At work",146000,"Auto, truck, or van"
"350","2018","2018 ACS",555633,2018000033705,47,2018005556331,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",600,15600,1,47,"68","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Not in labor force","Not in Labor Force",15600,"N/A"
"351","2018","2018 ACS",555647,2018000034785,106,2018005556471,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,12000,1,105,"74","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","12th grade, no diploma","Not in labor force","Not in Labor Force",12000,"N/A"
"352","2018","2018 ACS",555647,2018000034785,106,2018005556471,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,12000,2,375,"48","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Not in labor force","Not in Labor Force",12000,"N/A"
"353","2018","2018 ACS",555649,2018000035010,106,2018005556491,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",860,70000,1,107,"37","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Employed","At work",70000,"Auto, truck, or van"
"354","2018","2018 ACS",555672,2018000036917,87,2018005556721,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,31800,1,88,"75","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Not in labor force","Not in Labor Force",31800,"N/A"
"355","2018","2018 ACS",555672,2018000036917,87,2018005556721,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,31800,2,54,"80","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Not in labor force","Not in Labor Force",31800,"N/A"
"356","2018","2018 ACS",555673,2018000036947,42,2018005556731,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,27000,1,42,"62","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","2 years of college","Associate's degree, type not specified","Employed","At work",27000,"Auto, truck, or van"
"357","2018","2018 ACS",555673,2018000036947,42,2018005556731,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,27000,2,92,"65","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","2 years of college","Associate's degree, type not specified","Not in labor force","Not in Labor Force",27000,"N/A"
"358","2018","2018 ACS",555678,2018000037323,44,2018005556781,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,205000,1,43,"62","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Doctoral degree","Employed","At work",155000,"Worked at home"
"359","2018","2018 ACS",555678,2018000037323,44,2018005556781,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,205000,2,58,"27","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",50000,"Worked at home"
"360","2018","2018 ACS",555681,2018000037511,84,2018005556811,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",180,10700,1,84,"70","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Not in labor force","Not in Labor Force",10700,"N/A"
"361","2018","2018 ACS",555682,2018000037566,201,2018005556821,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,45170,1,200,"65","Other Asian or Pacific Islander","Vietnamese","Not Hispanic","Not Hispanic","Naturalized citizen","1975","43","Vietnamese","Vietnamese","Grade 12","Some college, but less than 1 year","Not in labor force","Not in Labor Force",19670,"N/A"
"362","2018","2018 ACS",555682,2018000037566,201,2018005556821,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,45170,2,69,"77","Other Asian or Pacific Islander","Vietnamese","Not Hispanic","Not Hispanic","Naturalized citizen","1975","43","Vietnamese","Vietnamese","5+ years of college","Doctoral degree","Not in labor force","Not in Labor Force",19670,"N/A"
